time,branch8_seg2,branch10_seg2,branch15_seg0,branch3_seg0,branch14_seg1,branch13_seg1,branch14_seg2,branch5_seg0,branch4_seg0,branch4_seg1,branch4_seg2,branch12_seg2,branch6_seg2,branch8_seg0,branch11_seg0,branch16_seg0,branch2_seg0,branch13_seg0,branch10_seg0,branch6_seg0,branch14_seg0,branch1_seg0,branch9_seg1,branch7_seg0,branch6_seg1,branch9_seg0,branch15_seg1,branch0_seg0,branch13_seg2,branch12_seg0,branch12_seg1,branch15_seg2,branch9_seg2,branch10_seg1,branch8_seg1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,55.912531347,43.2989284637,48.5441451508,47.5097125329,97.5041557598,49.1737601862,50.5647648959,51.4974577207,41.554637546,45.4099015589,31.8550862803,15.9525076232,47.0778499756,51.2321308338,3.18520571235,1.54517159646,15.1826025456,35.0939108371,31.2085283909,15.1137845183,56.5264836854,6.90190171525,7.95159318952,52.6885887887,26.1426882817,7.86692966214,82.4317013434,1.34218014399,46.3572934697,11.9523307611,13.3322672123,48.6191073523,9.50658472595,35.8332437497,55.8851967539
20.0,55.912531347,43.2989284637,48.5441451508,47.5097125329,97.5041557598,49.1737601862,50.5647648959,51.4974577207,41.554637546,45.4099015589,31.8550862803,15.9525076232,47.0778499756,51.2321308338,3.18520571235,1.54517159646,15.1826025456,35.0939108371,31.2085283909,15.1137845183,56.5264836854,6.90190171525,7.95159318952,52.6885887887,26.1426882817,7.86692966214,82.4317013434,1.34218014399,46.3572934697,11.9523307611,13.3322672123,48.6191073523,9.50658472595,35.8332437497,55.8851967539
30.0,55.912531347,43.2989284637,48.5441451508,47.5097125329,97.5041557598,49.1737601862,50.5647648959,51.4974577207,41.554637546,45.4099015589,31.8550862803,15.9525076232,47.0778499756,51.2321308338,3.18520571235,1.54517159646,15.1826025456,35.0939108371,31.2085283909,15.1137845183,56.5264836854,6.90190171525,7.95159318952,52.6885887887,26.1426882817,7.86692966214,82.4317013434,1.34218014399,46.3572934697,11.9523307611,13.3322672123,48.6191073523,9.50658472595,35.8332437497,55.8851967539
40.0,55.912531347,43.2989284637,48.5441451508,47.5097125329,97.5041557598,49.1737601862,50.5647648959,51.4974577207,41.554637546,45.4099015589,31.8550862803,15.9525076232,47.0778499756,51.2321308338,3.18520571235,1.54517159646,15.1826025456,35.0939108371,31.2085283909,15.1137845183,56.5264836854,6.90190171525,7.95159318952,52.6885887887,26.1426882817,7.86692966214,82.4317013434,1.34218014399,46.3572934697,11.9523307611,13.3322672123,48.6191073523,9.50658472595,35.8332437497,55.8851967539
50.0,55.912531347,43.2989284637,48.5441451508,47.5097125329,97.5041557598,49.1737601862,50.5647648959,51.4974577207,41.554637546,45.4099015589,31.8550862803,15.9525076232,47.0778499756,51.2321308338,3.18520571235,1.54517159646,15.1826025456,35.0939108371,31.2085283909,15.1137845183,56.5264836854,6.90190171525,7.95159318952,52.6885887887,26.1426882817,7.86692966214,82.4317013434,1.34218014399,46.3572934697,11.9523307611,13.3322672123,48.6191073523,9.50658472595,35.8332437497,55.8851967539
